charging_slots,node_id,occupied_piles,queue_length,station_id,time,waiting_vehicles
"[None, None, None]",125,0,0,4,312,[]
"[None, 2, None]",126,1,0,5,312,[]
"[None, None, None]",127,0,0,6,312,[]
"[None, None, None]",128,0,0,7,312,[]
"[None, None, None]",121,0,0,0,313,[]
"[None, None, None]",122,0,0,1,313,[]
"[None, None, None]",123,0,0,2,313,[]
"[None, None, None]",124,0,0,3,313,[]
"[None, None, None]",125,0,0,4,313,[]
"[None, 2, None]",126,1,0,5,313,[]
"[None, None, None]",127,0,0,6,313,[]
"[None, None, None]",128,0,0,7,313,[]
"[None, None, None]",121,0,0,0,314,[]
"[None, None, None]",122,0,0,1,314,[]
"[None, None, None]",123,0,0,2,314,[]
"[None, None, None]",124,0,0,3,314,[]
"[None, None, None]",125,0,0,4,314,[]
"[None, 2, None]",126,1,0,5,314,[]
"[None, None, None]",127,0,0,6,314,[]
"[None, None, None]",128,0,0,7,314,[]
"[None, None, None]",121,0,0,0,315,[]
"[None, None, None]",122,0,0,1,315,[]
"[None, None, None]",123,0,0,2,315,[]
"[None, None, None]",124,0,0,3,315,[]
"[None, None, None]",125,0,0,4,315,[]
"[None, 2, None]",126,1,0,5,315,[]
"[None, None, None]",127,0,0,6,315,[]
"[None, None, None]",128,0,0,7,315,[]
"[None, None, None]",121,0,0,0,316,[]
"[None, None, None]",122,0,0,1,316,[]
"[None, None, None]",123,0,0,2,316,[]
"[None, None, None]",124,0,0,3,316,[]
"[None, None, None]",125,0,0,4,316,[]
"[4, 2, None]",126,2,0,5,316,[]
"[None, None, None]",127,0,0,6,316,[]
"[None, None, None]",128,0,0,7,316,[]
"[None, None, None]",121,0,0,0,317,[]
"[None, None, None]",122,0,0,1,317,[]
"[None, None, None]",123,0,0,2,317,[]
"[None, None, None]",124,0,0,3,317,[]
"[None, None, None]",125,0,0,4,317,[]
"[4, 2, None]",126,2,0,5,317,[]
"[None, None, None]",127,0,0,6,317,[]
"[None, None, None]",128,0,0,7,317,[]
"[None, None, None]",121,0,0,0,318,[]
"[None, None, None]",122,0,0,1,318,[]
"[None, None, None]",123,0,0,2,318,[]
"[None, None, None]",124,0,0,3,318,[]
"[None, None, None]",125,0,0,4,318,[]
"[4, 2, None]",126,2,0,5,318,[]
"[None, None, None]",127,0,0,6,318,[]
"[None, None, None]",128,0,0,7,318,[]
"[None, None, None]",121,0,0,0,319,[]
"[None, None, None]",122,0,0,1,319,[]
"[None, None, None]",123,0,0,2,319,[]
"[None, None, None]",124,0,0,3,319,[]
"[None, None, None]",125,0,0,4,319,[]
"[4, 2, None]",126,2,0,5,319,[]
"[None, None, None]",127,0,0,6,319,[]
"[None, None, None]",128,0,0,7,319,[]
"[None, None, None]",121,0,0,0,320,[]
"[None, None, None]",122,0,0,1,320,[]
"[None, None, None]",123,0,0,2,320,[]
"[None, None, None]",124,0,0,3,320,[]
"[None, None, None]",125,0,0,4,320,[]
"[4, 2, None]",126,2,0,5,320,[]
"[None, None, None]",127,0,0,6,320,[]
"[None, None, None]",128,0,0,7,320,[]
"[None, None, None]",121,0,0,0,321,[]
"[None, None, None]",122,0,0,1,321,[]
"[None, None, None]",123,0,0,2,321,[]
"[None, None, None]",124,0,0,3,321,[]
"[None, None, None]",125,0,0,4,321,[]
"[4, 2, 3]",126,3,0,5,321,[]
"[None, None, None]",127,0,0,6,321,[]
"[None, None, None]",128,0,0,7,321,[]
"[None, None, None]",121,0,0,0,322,[]
"[None, None, None]",122,0,0,1,322,[]
"[None, None, None]",123,0,0,2,322,[]
"[None, None, None]",124,0,0,3,322,[]
"[None, None, None]",125,0,0,4,322,[]
"[4, None, 3]",126,2,0,5,322,[]
"[None, None, None]",127,0,0,6,322,[]
"[None, None, None]",128,0,0,7,322,[]
"[None, None, None]",121,0,0,0,323,[]
"[None, None, None]",122,0,0,1,323,[]
"[None, None, None]",123,0,0,2,323,[]
"[None, None, None]",124,0,0,3,323,[]
"[None, None, None]",125,0,0,4,323,[]
"[4, None, 3]",126,2,0,5,323,[]
"[None, None, None]",127,0,0,6,323,[]
"[None, None, None]",128,0,0,7,323,[]
"[None, None, None]",121,0,0,0,324,[]
"[None, None, None]",122,0,0,1,324,[]
"[None, None, None]",123,0,0,2,324,[]
"[None, None, None]",124,0,0,3,324,[]
"[None, None, None]",125,0,0,4,324,[]
"[4, None, 3]",126,2,0,5,324,[]
"[None, None, None]",127,0,0,6,324,[]
"[None, None, None]",128,0,0,7,324,[]
"[None, None, None]",121,0,0,0,325,[]
"[None, None, None]",122,0,0,1,325,[]
"[None, None, None]",123,0,0,2,325,[]
"[None, None, None]",124,0,0,3,325,[]
"[None, None, None]",125,0,0,4,325,[]
"[4, None, 3]",126,2,0,5,325,[]
"[None, None, None]",127,0,0,6,325,[]
"[None, None, None]",128,0,0,7,325,[]
"[None, None, None]",121,0,0,0,326,[]
"[None, None, None]",122,0,0,1,326,[]
"[None, None, None]",123,0,0,2,326,[]
"[None, None, None]",124,0,0,3,326,[]
"[None, None, None]",125,0,0,4,326,[]
"[4, None, 3]",126,2,0,5,326,[]
"[None, None, None]",127,0,0,6,326,[]
"[None, None, None]",128,0,0,7,326,[]
"[None, None, None]",121,0,0,0,327,[]
"[None, None, None]",122,0,0,1,327,[]
"[None, None, None]",123,0,0,2,327,[]
"[None, None, None]",124,0,0,3,327,[]
"[None, None, None]",125,0,0,4,327,[]
"[4, None, 3]",126,2,0,5,327,[]
"[None, None, None]",127,0,0,6,327,[]
"[None, None, None]",128,0,0,7,327,[]
"[None, None, None]",121,0,0,0,328,[]
"[None, None, None]",122,0,0,1,328,[]
"[None, None, None]",123,0,0,2,328,[]
"[None, None, None]",124,0,0,3,328,[]
"[None, None, None]",125,0,0,4,328,[]
"[4, 8, 3]",126,3,0,5,328,[]
"[None, None, None]",127,0,0,6,328,[]
"[None, None, None]",128,0,0,7,328,[]
"[None, None, None]",121,0,0,0,329,[]
"[None, None, None]",122,0,0,1,329,[]
"[None, None, None]",123,0,0,2,329,[]
"[None, None, None]",124,0,0,3,329,[]
"[None, None, None]",125,0,0,4,329,[]
"[4, 8, 3]",126,3,0,5,329,[]
"[None, None, None]",127,0,0,6,329,[]
"[None, None, None]",128,0,0,7,329,[]
"[None, None, None]",121,0,0,0,330,[]
"[None, None, None]",122,0,0,1,330,[]
"[None, None, None]",123,0,0,2,330,[]
"[None, None, None]",124,0,0,3,330,[]
"[None, None, None]",125,0,0,4,330,[]
"[4, 8, 3]",126,3,0,5,330,[]
"[None, None, None]",127,0,0,6,330,[]
"[None, None, None]",128,0,0,7,330,[]
"[None, None, None]",121,0,0,0,331,[]
"[None, None, None]",122,0,0,1,331,[]
"[None, None, None]",123,0,0,2,331,[]
"[None, None, None]",124,0,0,3,331,[]
"[None, None, None]",125,0,0,4,331,[]
"[None, 8, 3]",126,2,0,5,331,[]
"[None, None, None]",127,0,0,6,331,[]
"[None, None, None]",128,0,0,7,331,[]
"[None, None, None]",121,0,0,0,332,[]
"[None, None, None]",122,0,0,1,332,[]
"[None, None, None]",123,0,0,2,332,[]
"[None, None, None]",124,0,0,3,332,[]
"[None, None, None]",125,0,0,4,332,[]
"[None, 8, 3]",126,2,0,5,332,[]
"[None, None, None]",127,0,0,6,332,[]
"[None, None, None]",128,0,0,7,332,[]
"[None, None, None]",121,0,0,0,333,[]
"[None, None, None]",122,0,0,1,333,[]
"[None, None, None]",123,0,0,2,333,[]
"[None, None, None]",124,0,0,3,333,[]
"[None, None, None]",125,0,0,4,333,[]
"[9, 8, 3]",126,3,0,5,333,[]
"[None, None, None]",127,0,0,6,333,[]
"[None, None, None]",128,0,0,7,333,[]
"[None, None, None]",121,0,0,0,334,[]
"[None, None, None]",122,0,0,1,334,[]
"[None, None, None]",123,0,0,2,334,[]
"[None, None, None]",124,0,0,3,334,[]
"[None, None, None]",125,0,0,4,334,[]
"[9, 8, 3]",126,3,0,5,334,[]
"[None, None, None]",127,0,0,6,334,[]
"[None, None, None]",128,0,0,7,334,[]
"[None, None, None]",121,0,0,0,335,[]
"[None, None, None]",122,0,0,1,335,[]
"[None, None, None]",123,0,0,2,335,[]
"[None, None, None]",124,0,0,3,335,[]
"[None, None, None]",125,0,0,4,335,[]
"[9, 8, 3]",126,3,0,5,335,[]
"[None, None, None]",127,0,0,6,335,[]
"[None, None, None]",128,0,0,7,335,[]
"[None, None, None]",121,0,0,0,336,[]
"[None, None, None]",122,0,0,1,336,[]
"[None, None, None]",123,0,0,2,336,[]
"[None, None, None]",124,0,0,3,336,[]
"[None, None, None]",125,0,0,4,336,[]
"[9, 8, 3]",126,3,0,5,336,[]
"[None, None, None]",127,0,0,6,336,[]
"[None, None, None]",128,0,0,7,336,[]
"[None, None, None]",121,0,0,0,337,[]
"[None, None, None]",122,0,0,1,337,[]
"[None, None, None]",123,0,0,2,337,[]
"[None, None, None]",124,0,0,3,337,[]
"[None, None, None]",125,0,0,4,337,[]
"[9, 8, 3]",126,3,0,5,337,[]
"[None, None, None]",127,0,0,6,337,[]
"[None, None, None]",128,0,0,7,337,[]
"[None, None, None]",121,0,0,0,338,[]
"[None, None, None]",122,0,0,1,338,[]
"[None, None, None]",123,0,0,2,338,[]
"[None, None, None]",124,0,0,3,338,[]
"[None, None, None]",125,0,0,4,338,[]
"[9, 8, 3]",126,3,0,5,338,[]
"[None, None, None]",127,0,0,6,338,[]
"[None, None, None]",128,0,0,7,338,[]
"[None, None, None]",121,0,0,0,339,[]
"[None, None, None]",122,0,0,1,339,[]
"[None, None, None]",123,0,0,2,339,[]
"[None, None, None]",124,0,0,3,339,[]
"[None, None, None]",125,0,0,4,339,[]
"[9, 8, None]",126,2,0,5,339,[]
"[None, None, None]",127,0,0,6,339,[]
"[None, None, None]",128,0,0,7,339,[]
"[None, None, None]",121,0,0,0,340,[]
"[None, None, None]",122,0,0,1,340,[]
"[None, None, None]",123,0,0,2,340,[]
"[None, None, None]",124,0,0,3,340,[]
"[None, None, None]",125,0,0,4,340,[]
"[9, 8, None]",126,2,0,5,340,[]
"[None, None, None]",127,0,0,6,340,[]
"[None, None, None]",128,0,0,7,340,[]
"[None, None, None]",121,0,0,0,341,[]
"[None, None, None]",122,0,0,1,341,[]
"[None, None, None]",123,0,0,2,341,[]
"[None, None, None]",124,0,0,3,341,[]
"[None, None, None]",125,0,0,4,341,[]
"[9, 8, None]",126,2,0,5,341,[]
"[None, None, None]",127,0,0,6,341,[]
"[None, None, None]",128,0,0,7,341,[]
"[None, None, None]",121,0,0,0,342,[]
"[None, None, None]",122,0,0,1,342,[]
"[None, None, None]",123,0,0,2,342,[]
"[None, None, None]",124,0,0,3,342,[]
"[None, None, None]",125,0,0,4,342,[]
"[9, 8, None]",126,2,0,5,342,[]
"[None, None, None]",127,0,0,6,342,[]
"[None, None, None]",128,0,0,7,342,[]
"[None, None, None]",121,0,0,0,343,[]
"[None, None, None]",122,0,0,1,343,[]
"[None, None, None]",123,0,0,2,343,[]
"[None, None, None]",124,0,0,3,343,[]
"[None, None, None]",125,0,0,4,343,[]
"[9, 8, None]",126,2,0,5,343,[]
"[None, None, None]",127,0,0,6,343,[]
"[None, None, None]",128,0,0,7,343,[]
"[None, None, None]",121,0,0,0,344,[]
"[None, None, None]",122,0,0,1,344,[]
"[None, None, None]",123,0,0,2,344,[]
"[None, None, None]",124,0,0,3,344,[]
"[None, None, None]",125,0,0,4,344,[]
"[9, None, None]",126,1,0,5,344,[]
"[None, None, None]",127,0,0,6,344,[]
"[None, None, None]",128,0,0,7,344,[]
"[None, None, None]",121,0,0,0,345,[]
"[None, None, None]",122,0,0,1,345,[]
"[None, None, None]",123,0,0,2,345,[]
"[None, None, None]",124,0,0,3,345,[]
"[None, None, None]",125,0,0,4,345,[]
"[9, None, None]",126,1,0,5,345,[]
"[None, None, None]",127,0,0,6,345,[]
"[None, None, None]",128,0,0,7,345,[]
"[None, None, None]",121,0,0,0,346,[]
"[None, None, None]",122,0,0,1,346,[]
"[None, None, None]",123,0,0,2,346,[]
"[None, None, None]",124,0,0,3,346,[]
"[None, None, None]",125,0,0,4,346,[]
"[9, None, None]",126,1,0,5,346,[]
"[None, None, None]",127,0,0,6,346,[]
"[None, None, None]",128,0,0,7,346,[]
"[None, None, None]",121,0,0,0,347,[]
"[None, None, None]",122,0,0,1,347,[]
"[None, None, None]",123,0,0,2,347,[]
"[None, None, None]",124,0,0,3,347,[]
"[None, None, None]",125,0,0,4,347,[]
"[9, 5, None]",126,2,0,5,347,[]
"[None, None, None]",127,0,0,6,347,[]
"[None, None, None]",128,0,0,7,347,[]
"[None, None, None]",121,0,0,0,348,[]
"[None, None, None]",122,0,0,1,348,[]
"[None, None, None]",123,0,0,2,348,[]
"[None, None, None]",124,0,0,3,348,[]
"[None, None, None]",125,0,0,4,348,[]
"[9, 5, None]",126,2,0,5,348,[]
"[None, None, None]",127,0,0,6,348,[]
"[None, None, None]",128,0,0,7,348,[]
"[None, None, None]",121,0,0,0,349,[]
"[None, None, None]",122,0,0,1,349,[]
"[None, None, None]",123,0,0,2,349,[]
"[None, None, None]",124,0,0,3,349,[]
"[None, None, None]",125,0,0,4,349,[]
"[9, 5, None]",126,2,0,5,349,[]
"[None, None, None]",127,0,0,6,349,[]
"[None, None, None]",128,0,0,7,349,[]
"[None, None, None]",121,0,0,0,350,[]
"[None, None, None]",122,0,0,1,350,[]
"[None, None, None]",123,0,0,2,350,[]
"[None, None, None]",124,0,0,3,350,[]
"[None, None, None]",125,0,0,4,350,[]
"[9, 5, None]",126,2,0,5,350,[]
"[None, None, None]",127,0,0,6,350,[]
"[None, None, None]",128,0,0,7,350,[]
"[None, None, None]",121,0,0,0,351,[]
"[None, None, None]",122,0,0,1,351,[]
"[None, None, None]",123,0,0,2,351,[]
"[None, None, None]",124,0,0,3,351,[]
"[None, None, None]",125,0,0,4,351,[]
"[None, 5, None]",126,1,0,5,351,[]
"[None, None, None]",127,0,0,6,351,[]
"[None, None, None]",128,0,0,7,351,[]
"[None, None, None]",121,0,0,0,352,[]
"[None, None, None]",122,0,0,1,352,[]
"[None, None, None]",123,0,0,2,352,[]
"[None, None, None]",124,0,0,3,352,[]
"[None, None, None]",125,0,0,4,352,[]
"[None, 5, None]",126,1,0,5,352,[]
"[None, None, None]",127,0,0,6,352,[]
"[None, None, None]",128,0,0,7,352,[]
"[None, None, None]",121,0,0,0,353,[]
"[None, None, None]",122,0,0,1,353,[]
"[None, None, None]",123,0,0,2,353,[]
"[None, None, None]",124,0,0,3,353,[]
"[None, None, None]",125,0,0,4,353,[]
"[None, 5, None]",126,1,0,5,353,[]
"[None, None, None]",127,0,0,6,353,[]
"[None, None, None]",128,0,0,7,353,[]
"[None, None, None]",121,0,0,0,354,[]
"[None, None, None]",122,0,0,1,354,[]
"[None, None, None]",123,0,0,2,354,[]
"[None, None, None]",124,0,0,3,354,[]
"[None, None, None]",125,0,0,4,354,[]
"[None, 5, None]",126,1,0,5,354,[]
"[None, None, None]",127,0,0,6,354,[]
"[None, None, None]",128,0,0,7,354,[]
"[None, None, None]",121,0,0,0,355,[]
"[None, None, None]",122,0,0,1,355,[]
"[None, None, None]",123,0,0,2,355,[]
"[None, None, None]",124,0,0,3,355,[]
"[None, None, None]",125,0,0,4,355,[]
"[None, 5, None]",126,1,0,5,355,[]
"[None, None, None]",127,0,0,6,355,[]
"[None, None, None]",128,0,0,7,355,[]
"[None, None, None]",121,0,0,0,356,[]
"[None, None, None]",122,0,0,1,356,[]
"[None, None, None]",123,0,0,2,356,[]
"[None, None, None]",124,0,0,3,356,[]
"[None, None, None]",125,0,0,4,356,[]
"[None, 5, None]",126,1,0,5,356,[]
"[None, None, None]",127,0,0,6,356,[]
"[None, None, None]",128,0,0,7,356,[]
"[None, None, None]",121,0,0,0,357,[]
"[None, None, None]",122,0,0,1,357,[]
"[None, None, None]",123,0,0,2,357,[]
"[None, None, None]",124,0,0,3,357,[]
"[None, None, None]",125,0,0,4,357,[]
"[None, 5, None]",126,1,0,5,357,[]
"[None, None, None]",127,0,0,6,357,[]
"[None, None, None]",128,0,0,7,357,[]
"[None, None, None]",121,0,0,0,358,[]
"[None, None, None]",122,0,0,1,358,[]
"[None, None, None]",123,0,0,2,358,[]
"[None, None, None]",124,0,0,3,358,[]
"[None, None, None]",125,0,0,4,358,[]
"[None, 5, None]",126,1,0,5,358,[]
"[None, None, None]",127,0,0,6,358,[]
"[None, None, None]",128,0,0,7,358,[]
"[None, None, None]",121,0,0,0,359,[]
"[None, None, None]",122,0,0,1,359,[]
"[None, None, None]",123,0,0,2,359,[]
"[None, None, None]",124,0,0,3,359,[]
"[None, None, None]",125,0,0,4,359,[]
"[None, 5, None]",126,1,0,5,359,[]
"[None, None, None]",127,0,0,6,359,[]
"[None, None, None]",128,0,0,7,359,[]
"[None, None, None]",121,0,0,0,360,[]
"[None, None, None]",122,0,0,1,360,[]
"[None, None, None]",123,0,0,2,360,[]
"[None, None, None]",124,0,0,3,360,[]
"[None, None, None]",125,0,0,4,360,[]
"[None, 5, None]",126,1,0,5,360,[]
"[None, None, None]",127,0,0,6,360,[]
"[None, None, None]",128,0,0,7,360,[]
"[None, None, None]",121,0,0,0,361,[]
"[None, None, None]",122,0,0,1,361,[]
"[None, None, None]",123,0,0,2,361,[]
"[None, None, None]",124,0,0,3,361,[]
"[None, None, None]",125,0,0,4,361,[]
"[None, 5, None]",126,1,0,5,361,[]
"[None, None, None]",127,0,0,6,361,[]
"[None, None, None]",128,0,0,7,361,[]
"[None, None, None]",121,0,0,0,362,[]
"[None, None, None]",122,0,0,1,362,[]
"[None, None, None]",123,0,0,2,362,[]
"[None, None, None]",124,0,0,3,362,[]
"[None, None, None]",125,0,0,4,362,[]
"[None, 5, None]",126,1,0,5,362,[]
"[None, None, None]",127,0,0,6,362,[]
"[None, None, None]",128,0,0,7,362,[]
"[None, None, None]",121,0,0,0,363,[]
"[None, None, None]",122,0,0,1,363,[]
"[None, None, None]",123,0,0,2,363,[]
"[None, None, None]",124,0,0,3,363,[]
"[None, None, None]",125,0,0,4,363,[]
"[None, 5, None]",126,1,0,5,363,[]
"[None, None, None]",127,0,0,6,363,[]
"[None, None, None]",128,0,0,7,363,[]
"[None, None, None]",121,0,0,0,364,[]
"[None, None, None]",122,0,0,1,364,[]
"[None, None, None]",123,0,0,2,364,[]
"[None, None, None]",124,0,0,3,364,[]
"[None, None, None]",125,0,0,4,364,[]
"[None, 5, None]",126,1,0,5,364,[]
"[None, None, None]",127,0,0,6,364,[]
"[None, None, None]",128,0,0,7,364,[]
"[None, None, None]",121,0,0,0,365,[]
"[None, None, None]",122,0,0,1,365,[]
"[None, None, None]",123,0,0,2,365,[]
"[None, None, None]",124,0,0,3,365,[]
"[None, None, None]",125,0,0,4,365,[]
"[None, None, None]",126,0,0,5,365,[]
"[None, None, None]",127,0,0,6,365,[]
"[None, None, None]",128,0,0,7,365,[]
"[None, None, None]",121,0,0,0,366,[]
"[None, None, None]",122,0,0,1,366,[]
"[None, None, None]",123,0,0,2,366,[]
"[None, None, None]",124,0,0,3,366,[]
"[None, None, None]",125,0,0,4,366,[]
"[15, None, None]",126,1,0,5,366,[]
"[None, None, None]",127,0,0,6,366,[]
"[None, None, None]",128,0,0,7,366,[]
"[None, None, None]",121,0,0,0,367,[]
"[None, None, None]",122,0,0,1,367,[]
"[None, None, None]",123,0,0,2,367,[]
"[None, None, None]",124,0,0,3,367,[]
"[None, None, None]",125,0,0,4,367,[]
"[15, None, None]",126,1,0,5,367,[]
"[None, None, None]",127,0,0,6,367,[]
"[None, None, None]",128,0,0,7,367,[]
"[None, None, None]",121,0,0,0,368,[]
"[None, None, None]",122,0,0,1,368,[]
"[None, None, None]",123,0,0,2,368,[]
"[None, None, None]",124,0,0,3,368,[]
"[None, None, None]",125,0,0,4,368,[]
"[15, None, None]",126,1,0,5,368,[]
"[None, None, None]",127,0,0,6,368,[]
"[None, None, None]",128,0,0,7,368,[]
"[None, None, None]",121,0,0,0,369,[]
"[None, None, None]",122,0,0,1,369,[]
"[None, None, None]",123,0,0,2,369,[]
"[None, None, None]",124,0,0,3,369,[]
"[None, None, None]",125,0,0,4,369,[]
"[15, None, None]",126,1,0,5,369,[]
"[None, None, None]",127,0,0,6,369,[]
"[None, None, None]",128,0,0,7,369,[]
"[None, None, None]",121,0,0,0,370,[]
"[None, None, None]",122,0,0,1,370,[]
"[None, None, None]",123,0,0,2,370,[]
"[None, None, None]",124,0,0,3,370,[]
"[None, None, None]",125,0,0,4,370,[]
"[15, None, None]",126,1,0,5,370,[]
"[None, None, None]",127,0,0,6,370,[]
"[None, None, None]",128,0,0,7,370,[]
"[None, None, None]",121,0,0,0,371,[]
"[None, None, None]",122,0,0,1,371,[]
"[None, None, None]",123,0,0,2,371,[]
"[None, None, None]",124,0,0,3,371,[]
"[None, None, None]",125,0,0,4,371,[]
"[15, None, None]",126,1,0,5,371,[]
"[None, None, None]",127,0,0,6,371,[]
"[None, None, None]",128,0,0,7,371,[]
"[None, None, None]",121,0,0,0,372,[]
"[None, None, None]",122,0,0,1,372,[]
"[None, None, None]",123,0,0,2,372,[]
"[None, None, None]",124,0,0,3,372,[]
"[None, None, None]",125,0,0,4,372,[]
"[15, None, None]",126,1,0,5,372,[]
"[None, None, None]",127,0,0,6,372,[]
"[None, None, None]",128,0,0,7,372,[]
"[None, None, None]",121,0,0,0,373,[]
"[None, None, None]",122,0,0,1,373,[]
"[None, None, None]",123,0,0,2,373,[]
"[None, None, None]",124,0,0,3,373,[]
"[None, None, None]",125,0,0,4,373,[]
"[15, None, None]",126,1,0,5,373,[]
"[None, None, None]",127,0,0,6,373,[]
"[None, None, None]",128,0,0,7,373,[]
"[None, None, None]",121,0,0,0,374,[]
"[None, None, None]",122,0,0,1,374,[]
"[None, None, None]",123,0,0,2,374,[]
"[None, None, None]",124,0,0,3,374,[]
"[None, None, None]",125,0,0,4,374,[]
"[15, None, None]",126,1,0,5,374,[]
"[None, None, None]",127,0,0,6,374,[]
"[None, None, None]",128,0,0,7,374,[]
"[None, None, None]",121,0,0,0,375,[]
"[None, None, None]",122,0,0,1,375,[]
"[None, None, None]",123,0,0,2,375,[]
"[None, None, None]",124,0,0,3,375,[]
"[None, None, None]",125,0,0,4,375,[]
"[15, None, None]",126,1,0,5,375,[]
"[None, None, None]",127,0,0,6,375,[]
"[None, None, None]",128,0,0,7,375,[]
"[None, None, None]",121,0,0,0,376,[]
"[None, None, None]",122,0,0,1,376,[]
"[None, None, None]",123,0,0,2,376,[]
"[None, None, None]",124,0,0,3,376,[]
"[None, None, None]",125,0,0,4,376,[]
"[15, None, None]",126,1,0,5,376,[]
"[None, None, None]",127,0,0,6,376,[]
"[None, None, None]",128,0,0,7,376,[]
"[None, None, None]",121,0,0,0,377,[]
"[None, None, None]",122,0,0,1,377,[]
"[None, None, None]",123,0,0,2,377,[]
"[None, None, None]",124,0,0,3,377,[]
"[None, None, None]",125,0,0,4,377,[]
"[15, None, None]",126,1,0,5,377,[]
"[None, None, None]",127,0,0,6,377,[]
"[None, None, None]",128,0,0,7,377,[]
"[None, None, None]",121,0,0,0,378,[]
"[None, None, None]",122,0,0,1,378,[]
"[None, None, None]",123,0,0,2,378,[]
"[None, None, None]",124,0,0,3,378,[]
"[None, None, None]",125,0,0,4,378,[]
"[15, None, None]",126,1,0,5,378,[]
"[None, None, None]",127,0,0,6,378,[]
"[None, None, None]",128,0,0,7,378,[]
"[None, None, None]",121,0,0,0,379,[]
"[None, None, None]",122,0,0,1,379,[]
"[None, None, None]",123,0,0,2,379,[]
"[None, None, None]",124,0,0,3,379,[]
"[None, None, None]",125,0,0,4,379,[]
"[15, None, None]",126,1,0,5,379,[]
"[None, None, None]",127,0,0,6,379,[]
"[None, None, None]",128,0,0,7,379,[]
"[None, None, None]",121,0,0,0,380,[]
"[None, None, None]",122,0,0,1,380,[]
"[None, None, None]",123,0,0,2,380,[]
"[None, None, None]",124,0,0,3,380,[]
"[None, None, None]",125,0,0,4,380,[]
"[15, None, None]",126,1,0,5,380,[]
"[None, None, None]",127,0,0,6,380,[]
"[None, None, None]",128,0,0,7,380,[]
"[None, None, None]",121,0,0,0,381,[]
"[None, None, None]",122,0,0,1,381,[]
"[None, None, None]",123,0,0,2,381,[]
"[None, None, None]",124,0,0,3,381,[]
"[None, None, None]",125,0,0,4,381,[]
"[15, None, None]",126,1,0,5,381,[]
"[None, None, None]",127,0,0,6,381,[]
"[None, None, None]",128,0,0,7,381,[]
"[None, None, None]",121,0,0,0,382,[]
"[None, None, None]",122,0,0,1,382,[]
"[None, None, None]",123,0,0,2,382,[]
"[None, None, None]",124,0,0,3,382,[]
"[None, None, None]",125,0,0,4,382,[]
"[15, None, None]",126,1,0,5,382,[]
"[None, None, None]",127,0,0,6,382,[]
"[None, None, None]",128,0,0,7,382,[]
"[None, None, None]",121,0,0,0,383,[]
"[None, None, None]",122,0,0,1,383,[]
"[None, None, None]",123,0,0,2,383,[]
"[None, None, None]",124,0,0,3,383,[]
"[None, None, None]",125,0,0,4,383,[]
"[15, None, None]",126,1,0,5,383,[]
"[None, None, None]",127,0,0,6,383,[]
"[None, None, None]",128,0,0,7,383,[]
"[None, None, None]",121,0,0,0,384,[]
"[None, None, None]",122,0,0,1,384,[]
"[None, None, None]",123,0,0,2,384,[]
"[None, None, None]",124,0,0,3,384,[]
"[None, None, None]",125,0,0,4,384,[]
"[None, None, None]",126,0,0,5,384,[]
"[None, None, None]",127,0,0,6,384,[]
"[None, None, None]",128,0,0,7,384,[]
"[None, None, None]",121,0,0,0,385,[]
"[None, None, None]",122,0,0,1,385,[]
"[None, None, None]",123,0,0,2,385,[]
"[None, None, None]",124,0,0,3,385,[]
"[None, None, None]",125,0,0,4,385,[]
"[None, None, None]",126,0,0,5,385,[]
"[None, None, None]",127,0,0,6,385,[]
"[None, None, None]",128,0,0,7,385,[]
"[None, None, None]",121,0,0,0,386,[]
"[None, None, None]",122,0,0,1,386,[]
"[None, None, None]",123,0,0,2,386,[]
"[None, None, None]",124,0,0,3,386,[]
"[None, None, None]",125,0,0,4,386,[]
"[None, None, None]",126,0,0,5,386,[]
"[None, None, None]",127,0,0,6,386,[]
"[None, None, None]",128,0,0,7,386,[]
"[None, None, None]",121,0,0,0,387,[]
"[None, None, None]",122,0,0,1,387,[]
"[None, None, None]",123,0,0,2,387,[]
"[None, None, None]",124,0,0,3,387,[]
"[None, None, None]",125,0,0,4,387,[]
"[None, None, None]",126,0,0,5,387,[]
"[None, None, None]",127,0,0,6,387,[]
"[None, None, None]",128,0,0,7,387,[]
"[None, None, None]",121,0,0,0,388,[]
"[None, None, None]",122,0,0,1,388,[]
"[None, None, None]",123,0,0,2,388,[]
"[None, None, None]",124,0,0,3,388,[]
"[None, None, None]",125,0,0,4,388,[]
"[None, None, None]",126,0,0,5,388,[]
"[None, None, None]",127,0,0,6,388,[]
"[None, None, None]",128,0,0,7,388,[]
"[None, None, None]",121,0,0,0,389,[]
"[None, None, None]",122,0,0,1,389,[]
"[None, None, None]",123,0,0,2,389,[]
"[None, None, None]",124,0,0,3,389,[]
"[None, None, None]",125,0,0,4,389,[]
"[None, None, None]",126,0,0,5,389,[]
"[None, None, None]",127,0,0,6,389,[]
"[None, None, None]",128,0,0,7,389,[]
"[None, None, None]",121,0,0,0,390,[]
"[None, None, None]",122,0,0,1,390,[]
"[None, None, None]",123,0,0,2,390,[]
"[None, None, None]",124,0,0,3,390,[]
"[None, None, None]",125,0,0,4,390,[]
"[None, None, None]",126,0,0,5,390,[]
"[None, None, None]",127,0,0,6,390,[]
"[None, None, None]",128,0,0,7,390,[]
"[None, None, None]",121,0,0,0,391,[]
"[None, None, None]",122,0,0,1,391,[]
"[None, None, None]",123,0,0,2,391,[]
